cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00033__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
1.057727272727272748e+03,-1.157000000000000000e+03,0.000000000000000000e+00,8.201818181818181301e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.245454545454545325e+02,4.490909090909090651e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.490909090909090651e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.616279069767442138e+02,-1.116279069767441854e+02,0.000000000000000000e+00,4.383720930232557862e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.837209302325581461e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.767441860465116292e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.383720930232558146e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.918604651162790731e+01,0.000000000000000000e+00,1.918604651162790731e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.918604651162790731e+01
1.478309859154929597e+02,-4.133098591549295975e+01,0.000000000000000000e+00,1.468309859154929597e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.247183098591549566e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
6.551999999999999602e+01,-3.042000000000000171e+01,-3.192000000000000171e+01,2.992000000000000171e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.664000000000000057e+01,0.000000000000000000e+00,1.000000000000000000e+00,-7.639999999999999680e+00,0.000000000000000000e+00,2.553846153846153766e-01,0.000000000000000000e+00,-6.000000000000000000e+00,1.064000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.582056892778993529e+00,-5.623632385120349575e-01,-4.142961342086068366e-01,2.064186725018235080e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.035740335521517091e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035740335521517091e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035740335521517091e-01,0.000000000000000000e+00
3.025454545454545396e+01,-1.371818181818181870e+01,0.000000000000000000e+00,1.621818181818181870e+01,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.072727272727272307e+00,0.000000000000000000e+00,2.335664335664335567e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.518111753371869099e+01,-2.564932562620423795e+01,0.000000000000000000e+00,4.493641618497110102e+01,2.755298651252408693e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.755298651252408693e+00,-2.755298651252408693e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.248618784530386847e+02,-3.375690607734806576e+02,0.000000000000000000e+00,3.889502762430939242e+02,1.889502762430939242e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.524861878453038777e+00,0.000000000000000000e+00,-5.524861878453038777e+00,-2.165745856353591137e+02,0.000000000000000000e+00,2.762430939226519389e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.055248618784530379e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.046478873239436602e+01,-2.964788732394366022e+00,0.000000000000000000e+00,1.046478873239436602e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.077464788732394041e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.362291666666666572e+02,-7.122916666666667140e+01,-7.800000000000000000e+01,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.770833333333333037e+00,0.000000000000000000e+00,-3.277083333333333570e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,-6.770833333333333037e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,-3.385416666666666519e+00,0.000000000000000000e+00,3.385416666666666519e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.385416666666666519e+00
