cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00069__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
1.000000000000000000e+00,-1.062500000000000000e+00,0.000000000000000000e+00,1.333333333333333259e+00,5.364583333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.208333333333333565e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.145833333333333703e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.604166666666666782e-02,0.000000000000000000e+00,2.812499999999999896e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.007042253521126440e+01,-3.082042253521126796e+01,-6.000000000000000000e+00,3.357042253521126440e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-1.059507042253521192e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.650183150183150094e+00,-5.622710622710622719e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.509157509157508847e-02,-3.754578754578754562e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.754578754578754424e-02,-5.000000000000000000e-01,-7.509157509157508847e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.509157509157508847e-02,0.000000000000000000e+00,-7.509157509157508847e-02,0.000000000000000000e+00,7.509157509157508847e-02,4.624542124542124592e-03,0.000000000000000000e+00,7.509157509157508847e-02
2.492957746478873204e+01,-5.429577464788732044e+00,-4.000000000000000000e+00,1.992957746478873204e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.654929577464788082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.062500000000000000e+02,-3.562500000000000000e+02,0.000000000000000000e+00,6.062500000000000000e+02,0.000000000000000000e+00,2.062500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.062500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.196244131455399184e+01,-5.295774647887323994e+00,0.000000000000000000e+00,2.296244131455399184e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.382629107981220073e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.333333333333333481e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.572727272727273373e+01,-8.800000000000000000e+01,0.000000000000000000e+00,6.218181818181817988e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.504545454545454497e+01,3.309090909090909349e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609090909090909349e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.929577464788732044e+00,-4.929577464788732044e+00,0.000000000000000000e+00,6.929577464788732044e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.154929577464788526e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.891379310344827758e+01,-1.366379310344827580e+01,0.000000000000000000e+00,1.341379310344827580e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.706896551724137900e+00,-1.000000000000000000e+00,-2.931034482758620441e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-3.706896551724137900e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-1.353448275862068950e+00,0.000000000000000000e+00,1.353448275862068950e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.353448275862068950e+00
6.526315789473684070e+00,-3.000000000000000000e+00,-5.289473684210526550e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.763157894736842035e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.763157894736842035e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.726600985221674822e+00,-1.976600985221674822e+00,0.000000000000000000e+00,1.893267651888341563e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.333333333333333148e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,-2.044334975369458129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.145454545454545325e+01,-1.506818181818181834e+01,0.000000000000000000e+00,1.181818181818181834e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-2.772727272727272929e+00,0.000000000000000000e+00,8.741258741258740861e-02,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.172591447707367340e+00,-2.060793405461102401e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.112313240597630051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056156620298815026e-02,-4.788768675940237030e-01,-2.112313240597630051e-02,0.000000000000000000e+00,1.056156620298814991e-01,-6.336939721792890501e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.753735188047398280e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.332425068119890810e+00,-1.021798365122615904e+00,-8.256130790190735480e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.376021798365122673e-01,-6.880108991825613085e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.880108991825613363e-02,-1.376021798365122673e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.128065395095367740e-01,2.752043596730245345e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.520435967302452128e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.301886792452830122e+01,-4.685849056603773732e+01,-4.000000000000000000e+00,6.335849056603773732e+01,2.333962264150943255e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.833962264150943255e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.333962264150943255e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.312195121951219434e+01,-7.560975609756097171e+00,0.000000000000000000e+00,1.341463414634146289e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.666666666666666297e-01,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,-8.707317073170731447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.040650406504065706e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.818548387096774244e+00,-9.732862903225806273e-01,-6.411290322580645018e-01,1.000000000000000000e+00,8.971774193548387455e-02,0.000000000000000000e+00,-1.068548387096774216e-01,0.000000000000000000e+00,-1.068548387096774216e-01,-8.377016129032257563e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.342741935483871080e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.102822580645161255e-01,2.137096774193548432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.230272727272727096e+01,-9.180909090909091574e+00,0.000000000000000000e+00,1.623090909090909051e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-1.034363636363636374e+01,0.000000000000000000e+00,3.978321678321678490e-01,1.000000000000000000e+00,-5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
