cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00023__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
1.705952380952381020e+01,-8.029761904761905100e+00,-6.000000000000000000e+00,8.000000000000000000e+00,2.202380952380952328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-5.220238095238094900e+00,0.000000000000000000e+00,5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,-1.101190476190476164e-01,0.000000000000000000e+00,1.101190476190476164e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.101190476190476164e-01
4.710526315789473450e+00,-5.152631578947368673e+00,0.000000000000000000e+00,3.652631578947368229e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.453441295546558404e-03,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.330708661417322913e+00,-7.834645669291339098e-01,0.000000000000000000e+00,1.669291338582677087e+00,0.000000000000000000e+00,-1.000000000000000000e+00,6.692913385826771977e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.102362204724409434e-01,-1.661417322834645605e+00,0.000000000000000000e+00,5.511811023622047168e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.307086614173228578e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.102362204724409434e-01,0.000000000000000000e+00,1.653543307086614107e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.530864197530864113e+00,-1.641975308641975273e+00,-1.851851851851851749e-01,1.876543209876543106e+00,9.382716049382715529e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.382716049382715529e-01,6.172839506172839164e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.691358024691357972e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.119658119658119677e-01,-2.585470085470085722e-01,0.000000000000000000e+00,1.102564102564102644e+00,1.196581196581196632e-01,-5.512820512820513219e-01,7.264957264957265515e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.991452991452991581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196581196581196632e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.550000000000000000e+02,-2.810000000000000000e+02,0.000000000000000000e+00,4.460000000000000000e+02,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.440000000000000000e+02,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.830000000000000071e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.230769230769230838e+00,-1.275446775446775538e+00,-8.888888888888888395e-01,1.119658119658119677e+00,0.000000000000000000e+00,-1.099456099456099567e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.166278166278165829e-01,-1.414141414141414088e-01,-1.000000000000000000e+00,0.000000000000000000e+00,7.070707070707070441e-02,-2.020202020202020374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.414141414141414088e-01,2.929292929292929282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010101010101010187e-02,0.000000000000000000e+00
5.432142857142856940e+01,-2.623214285714285765e+01,0.000000000000000000e+00,5.664285714285714590e+01,0.000000000000000000e+00,-1.532142857142857117e+01,1.532142857142857117e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.207142857142857117e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.795454545454545610e+02,-1.363636363636363740e+02,0.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.363636363636363669e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+02,0.000000000000000000e+00,7.167832167832167478e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.818181818181818343e+00,0.000000000000000000e+00,6.818181818181818343e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.818181818181818343e+00
1.975609756097561132e+01,-7.878048780487804770e+00,0.000000000000000000e+00,1.917073170731707421e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.585365853658536217e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,6.585365853658536883e-02,0.000000000000000000e+00,1.500000000000000000e+00
