cpd00001__91__e0__93__,cpd00007__91__e0__93__,cpd00009__91__e0__93__,cpd00011__91__e0__93__,cpd00013__91__e0__93__,cpd00035__91__e0__93__,cpd00036__91__e0__93__,cpd00041__91__e0__93__,cpd00048__91__e0__93__,cpd00054__91__e0__93__,cpd00067__91__e0__93__,cpd00107__91__e0__93__,cpd00111__91__c0__93__,cpd00121__91__c0__93__,cpd00130__91__e0__93__,cpd00155__91__c0__93__,cpd00214__91__c0__93__,cpd00227__91__e0__93__,cpd00421__91__c0__93__,cpd00528__91__e0__93__,cpd03802__91__c0__93__,cpd11640__91__e0__93__,cpd12836__91__c0__93__,cpdPG6__91__c0__93__,objective
4.521951219512195053e+01,-1.160975609756097526e+01,0.000000000000000000e+00,4.214634146341463605e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.107317073170731803e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+00,7.073170731707316417e-02,0.000000000000000000e+00,1.500000000000000000e+00
1.498507462686567138e+01,-9.735074626865671377e+00,0.000000000000000000e+00,1.731343283582089398e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.465671641791044699e+01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-5.828358208955223496e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.282777777777778283e+02,-1.746666666666666572e+02,0.000000000000000000e+00,2.718888888888889142e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.688888888888889142e+02,0.000000000000000000e+00,1.030341880341880412e+01,6.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114444444444444349e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.170634920634920695e+00,-1.043650793650793718e+00,0.000000000000000000e+00,1.579365079365079305e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.095238095238095344e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.136752136752136967e-03,0.000000000000000000e+00,-3.809523809523809312e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.269841269841269771e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.066304347826087096e+01,-1.133152173913043548e+01,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.336956521739130377e+00,3.369565217391304324e-01,-2.000000000000000000e+00,0.000000000000000000e+00,-1.033695652173913082e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00,-1.684782608695652162e-01,0.000000000000000000e+00,1.684782608695652162e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.684782608695652162e-01
1.763948497854077146e+00,-1.059370529327610777e+00,-3.519313304721030100e-01,1.882689556509298923e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-5.865522174535050398e-02,0.000000000000000000e+00,-2.293276108726752582e+00,0.000000000000000000e+00,2.932761087267525199e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.865522174535050398e-02,1.173104434907010080e-01,-5.865522174535050398e-02,0.000000000000000000e+00,5.865522174535050398e-02,4.413447782546494648e-03,0.000000000000000000e+00,5.865522174535050398e-02
2.581363636363636260e+01,-1.830454545454545467e+01,0.000000000000000000e+00,1.955454545454545467e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,-7.518181818181818521e+00,0.000000000000000000e+00,1.353146853146853235e-01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.129268292682926855e+01,-7.146341463414634276e+00,-4.000000000000000000e+00,2.219512195121951237e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.209756097560975618e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.097560975609756073e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.621999999999999886e+01,-1.912000000000000099e+01,-1.812000000000000099e+01,2.212000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.039999999999999147e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.040000000000000036e+00,0.000000000000000000e+00,2.323076923076922984e-01,0.000000000000000000e+00,-3.000000000000000000e+00,6.040000000000000036e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.377777777777778212e+00,-3.799999999999999822e+00,-3.000000000000000000e+00,3.377777777777777768e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.444444444444444420e-01,8.444444444444444420e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.844444444444444553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.444444444444444420e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
